# id node_number1 node_number2 value
4719 14629 14645 1.623
4720 14629 14646 1.713
4721 14629 14647 6.177
4722 14629 14648 3.015
4723 14629 14649 2.238
4724 14629 14650 2.766
4725 14629 14651 2.583
4726 14629 14652 0.459
4727 14629 14653 1.359
4728 14629 14654 1.53
4729 14629 14655 0.636
4730 14629 14656 0.96
4731 14629 14657 0.57
4732 14629 14658 1.302
4733 14629 14659 0.807
4734 14629 14660 2.745
4735 14629 14661 1.059
4736 14629 14662 1.284
4737 14629 14663 1.167
4738 14629 14664 0.729
4739 14629 14665 0.918
4740 14629 14666 1.182
4741 14629 14667 0.81
4742 14629 14668 2.139
4743 14629 14669 0.603
4744 14629 14670 1.113
4745 14629 14671 1.053
4746 14629 14672 1.233
4747 14629 14673 1.35
4748 14629 14674 1.11
4749 14629 14675 0.45
4750 14629 14676 1.137
4751 14629 14677 1.077
4752 14629 14678 0.774
4753 14630 14581 0.318
4754 14630 14582 0.429
4755 14630 14583 0.636
4756 14630 14584 0.318
4757 14630 14585 0.78
4758 14630 14586 0.939
4759 14630 14587 0.795
4760 14630 14588 0.177
4761 14630 14589 0.384
4762 14630 14590 0.897
4763 14630 14591 2.829
4764 14630 14592 0.408
4765 14630 14593 0.483
4766 14630 14594 1.098
4767 14630 14595 0.603
4768 14630 14596 0.432
4769 14630 14597 0.753
4770 14630 14598 1.233
4771 14630 14599 3.657
4772 14630 14600 2.727
4773 14630 14601 4.593
4774 14630 14602 0.429
4775 14630 14603 1.839
4776 14630 14604 0.105
4777 14630 14605 0.078
4778 14630 14606 1.149
4779 14630 14607 1.338
4780 14630 14608 0.975
4781 14630 14609 1.29
4782 14630 14610 0.879
4783 14630 14611 0.594
4784 14630 14612 1.371
4785 14630 14613 0.939
4786 14630 14614 1.176
4787 14630 14615 2.457
4788 14630 14616 2.136
4789 14630 14617 2.163
4790 14630 14618 0.504
4791 14630 14619 2.757
4792 14630 14620 1.629
4793 14630 14621 2.835
4794 14630 14622 2.901
4795 14630 14623 3.33
4796 14630 14624 1.074
4797 14630 14625 0.618
4798 14630 14626 1.056
4799 14630 14627 1.623
4800 14630 14628 5.316
4801 14630 14629 4.008
4802 14630 14631 6.762
4803 14630 14632 9.69
4804 14630 14633 2.505
4805 14630 14634 5.067
4806 14630 14635 12.981
4807 14630 14636 5.271
4808 14630 14637 1.05
4809 14630 14638 1.131
4810 14630 14639 2.025
4811 14630 14640 0.48
4812 14630 14641 0.711
4813 14630 14642 0.759
4814 14630 14643 1.17
4815 14630 14644 2.283
4816 14630 14645 2.562
4817 14630 14646 2.622
4818 14630 14647 11.121
4819 14630 14648 8.196
4820 14630 14649 6.126
4821 14630 14650 6.522
4822 14630 14651 4.464
4823 14630 14652 0.819
4824 14630 14653 2.808
4825 14630 14654 1.668
4826 14630 14655 1.287
4827 14630 14656 1.146
4828 14630 14657 1.362
4829 14630 14658 1.689
4830 14630 14659 1.683
4831 14630 14660 3.33
4832 14630 14661 2.358
4833 14630 14662 1.632
4834 14630 14663 2.118
4835 14630 14664 0.837
4836 14630 14665 1.815
4837 14630 14666 1.341
4838 14630 14667 1.377
4839 14630 14668 2.325
4840 14630 14669 1.062
4841 14630 14670 1.23
4842 14630 14671 1.563
4843 14630 14672 1.317
4844 14630 14673 2.523
4845 14630 14674 1.086
4846 14630 14675 0.576
4847 14630 14676 1.206
4848 14630 14677 1.308
4849 14630 14678 0.735
4850 14631 14581 0.48
4851 14631 14582 0.834
4852 14631 14583 1.197
4853 14631 14584 0.852
4854 14631 14585 1.188
4855 14631 14586 1.575
4856 14631 14587 0.999
4857 14631 14588 0.381
4858 14631 14589 0.438
4859 14631 14590 1.557
4860 14631 14591 4.146
4861 14631 14592 0.708
4862 14631 14593 0.636
4863 14631 14594 1.662
4864 14631 14595 0.933
4865 14631 14596 0.777
4866 14631 14597 0.981
4867 14631 14598 2.073
4868 14631 14599 5.031
4869 14631 14600 3.858
4870 14631 14601 5.757
4871 14631 14602 0.819
4872 14631 14603 3.117
4873 14631 14604 0.822
4874 14631 14605 1.152
4875 14631 14606 1.443
4876 14631 14607 2.634
4877 14631 14608 1.071
4878 14631 14609 3.69
4879 14631 14610 0.528
4880 14631 14611 1.557
4881 14631 14612 1.389
4882 14631 14613 1.416
4883 14631 14614 1.605
4884 14631 14615 3.246
4885 14631 14616 2.547
4886 14631 14617 2.313
4887 14631 14618 0.798
4888 14631 14619 2.829
4889 14631 14620 2.748
4890 14631 14621 2.874
4891 14631 14622 4.566
4892 14631 14623 3.303
4893 14631 14624 1.32
4894 14631 14625 0.477
4895 14631 14626 1.299
4896 14631 14627 1.296
4897 14631 14628 5.013
4898 14631 14629 4.002
4899 14631 14630 8.784
4900 14631 14632 9.633
4901 14631 14633 2.934
4902 14631 14634 5.187
4903 14631 14635 14.031
4904 14631 14636 6.618
4905 14631 14637 1.704
4906 14631 14638 1.254
4907 14631 14639 3.138
4908 14631 14640 0.501
4909 14631 14641 1.023
4910 14631 14642 0.816
4911 14631 14643 1.86
4912 14631 14644 2.367
4913 14631 14645 3.387
4914 14631 14646 3.378
4915 14631 14647 13.923
4916 14631 14648 9.468
4917 14631 14649 6.774
4918 14631 14650 7.653
4919 14631 14651 4.725
4920 14631 14652 1.053
4921 14631 14653 2.625
4922 14631 14654 2.784
4923 14631 14655 1.17
4924 14631 14656 1.77
4925 14631 14657 1.164
4926 14631 14658 2.67
4927 14631 14659 1.491
4928 14631 14660 5.139
4929 14631 14661 1.971
4930 14631 14662 2.295
4931 14631 14663 2.43
4932 14631 14664 0.981
4933 14631 14665 2.07
4934 14631 14666 1.47
4935 14631 14667 1.704
4936 14631 14668 2.688
4937 14631 14669 1.257
4938 14631 14670 1.371
4939 14631 14671 2.115
4940 14631 14672 1.683
4941 14631 14673 3.159
4942 14631 14674 1.386
4943 14631 14675 0.711
4944 14631 14676 1.542
4945 14631 14677 1.527
4946 14631 14678 0.888
4947 14632 14581 0.579
4948 14632 14582 0.633
4949 14632 14583 1.134
4950 14632 14584 0.726
4951 14632 14585 1.269
4952 14632 14586 1.506
4953 14632 14587 1.11
4954 14632 14588 0.369
4955 14632 14589 0.558
4956 14632 14590 1.554
4957 14632 14591 4.29
4958 14632 14592 0.534
4959 14632 14593 0.648
4960 14632 14594 1.458
4961 14632 14595 0.993
4962 14632 14596 0.639
4963 14632 14597 1.062
4964 14632 14598 1.566
4965 14632 14599 3.849
4966 14632 14600 3.258
4967 14632 14601 4.668
4968 14632 14602 0.819
4969 14632 14603 2.085
4970 14632 14604 0.384
4971 14632 14605 0.729
4972 14632 14606 1.497
4973 14632 14607 1.683
4974 14632 14608 1.092
4975 14632 14609 1.602
4976 14632 14610 1.044
4977 14632 14611 0.777
4978 14632 14612 1.329
4979 14632 14613 1.161
4980 14632 14614 1.455
4981 14632 14615 2.523
4982 14632 14616 2.1
4983 14632 14617 3.162
4984 14632 14618 0.72
4985 14632 14619 3.678
4986 14632 14620 2.754
4987 14632 14621 3.939
4988 14632 14622 4.152
4989 14632 14623 4.509
4990 14632 14624 0.969
4991 14632 14625 0.564
4992 14632 14626 0.927
4993 14632 14627 1.302
4994 14632 14628 5.976
4995 14632 14629 5.217
4996 14632 14630 10.176
4997 14632 14631 8.145
4998 14632 14633 2.667
4999 14632 14634 5.706
5000 14632 14635 12.63
5001 14632 14636 6.462
5002 14632 14637 1.392
5003 14632 14638 1.401
5004 14632 14639 2.7
5005 14632 14640 0.648
5006 14632 14641 0.807
5007 14632 14642 0.966
5008 14632 14643 1.614
5009 14632 14644 2.814
5010 14632 14645 3.336
5011 14632 14646 3.351
5012 14632 14647 12.558
5013 14632 14648 9.57
5014 14632 14649 7.62
5015 14632 14650 8.082
5016 14632 14651 3.318
5017 14632 14652 0.714
5018 14632 14653 3.114
5019 14632 14654 1.821
5020 14632 14655 1.302
5021 14632 14656 1.14
5022 14632 14657 1.359
5023 14632 14658 1.734
5024 14632 14659 1.578
5025 14632 14660 3.126
5026 14632 14661 1.986
5027 14632 14662 1.269
5028 14632 14663 1.815
5029 14632 14664 0.72
5030 14632 14665 1.401
5031 14632 14666 1.044
5032 14632 14667 1.212
5033 14632 14668 1.824
5034 14632 14669 0.87
5035 14632 14670 0.861
5036 14632 14671 1.617
5037 14632 14672 1.464
5038 14632 14673 2.538
5039 14632 14674 0.867
5040 14632 14675 0.426
5041 14632 14676 1.149
5042 14632 14677 0.813
5043 14632 14678 0.501
5044 14633 14581 0.12
5045 14633 14582 0.168
5046 14633 14583 0.231
5047 14633 14584 0.117
5048 14633 14585 0.27
5049 14633 14586 0.342
5050 14633 14587 0.234
5051 14633 14588 0.06
5052 14633 14589 0.078
5053 14633 14590 0.312
5054 14633 14591 0.861
5055 14633 14592 0.168
5056 14633 14593 0.156
5057 14633 14594 0.432
5058 14633 14595 0.219
5059 14633 14596 0.186
5060 14633 14597 0.252
5061 14633 14598 0.57
5062 14633 14599 1.473
5063 14633 14600 0.972
5064 14633 14601 1.434
5065 14633 14602 0.219
5066 14633 14603 0.792
5067 14633 14604 0.441
5068 14633 14605 0.402
5069 14633 14606 0.633
5070 14633 14607 0.75
5071 14633 14608 0.372
5072 14633 14609 1.257
5073 14633 14610 0.354
5074 14633 14611 0.516
5075 14633 14612 0.564
5076 14633 14613 0.447
5077 14633 14614 0.57
5078 14633 14615 0.882
5079 14633 14616 0.717
5080 14633 14617 0.381
5081 14633 14618 0.141
5082 14633 14619 0.558
5083 14633 14620 0.351
5084 14633 14621 0.45
5085 14633 14622 0.966
5086 14633 14623 0.627
5087 14633 14624 0.306
5088 14633 14625 0.15
5089 14633 14626 0.327
5090 14633 14627 0.312
5091 14633 14628 1.827
5092 14633 14629 1.161
5093 14633 14630 3.267
5094 14633 14631 3.024
5095 14633 14632 3.195
5096 14633 14634 1.068
5097 14633 14635 2.688
5098 14633 14636 1.587
5099 14633 14637 0.405
5100 14633 14638 0.276
5101 14633 14639 0.666
5102 14633 14640 0.117
5103 14633 14641 0.249
5104 14633 14642 0.201
5105 14633 14643 0.438
5106 14633 14644 0.57
5107 14633 14645 0.867
5108 14633 14646 0.96
5109 14633 14647 3.453
5110 14633 14648 2.268
5111 14633 14649 1.98
5112 14633 14650 1.959
5113 14633 14651 1.068
5114 14633 14652 0.225
5115 14633 14653 0.735
5116 14633 14654 0.846
5117 14633 14655 0.375
5118 14633 14656 0.462
5119 14633 14657 0.249
5120 14633 14658 0.486
5121 14633 14659 0.423
5122 14633 14660 1.476
5123 14633 14661 0.738
5124 14633 14662 0.891
5125 14633 14663 0.915
5126 14633 14664 0.408
5127 14633 14665 0.936
5128 14633 14666 0.747
5129 14633 14667 0.705
5130 14633 14668 1.251
5131 14633 14669 0.627
5132 14633 14670 0.723
5133 14633 14671 0.786
5134 14633 14672 0.576
5135 14633 14673 1.149
5136 14633 14674 0.594
5137 14633 14675 0.27
5138 14633 14676 0.564
5139 14633 14677 0.915
5140 14633 14678 0.576
5141 14634 14581 0.297
5142 14634 14582 0.279
5143 14634 14583 0.528
5144 14634 14584 0.231
5145 14634 14585 0.507
5146 14634 14586 0.606
5147 14634 14587 0.456
5148 14634 14588 0.102
5149 14634 14589 0.207
5150 14634 14590 0.525
5151 14634 14591 1.551
5152 14634 14592 0.273
5153 14634 14593 0.327
5154 14634 14594 0.717
5155 14634 14595 0.429
5156 14634 14596 0.276
5157 14634 14597 0.48
5158 14634 14598 0.912
5159 14634 14599 2.541
5160 14634 14600 1.62
5161 14634 14601 2.565
5162 14634 14602 0.489
5163 14634 14603 1.275
5164 14634 14604 0.771
5165 14634 14605 0.669
5166 14634 14606 0.993
5167 14634 14607 1.203
5168 14634 14608 0.723
5169 14634 14609 1.851
5170 14634 14610 0.537
5171 14634 14611 0.819
5172 14634 14612 0.963
5173 14634 14613 0.675
5174 14634 14614 0.876
5175 14634 14615 1.41
5176 14634 14616 1.245
5177 14634 14617 0.939
5178 14634 14618 0.234
5179 14634 14619 1.236
5180 14634 14620 0.612
5181 14634 14621 1.095
5182 14634 14622 1.407
5183 14634 14623 1.416
5184 14634 14624 0.474
5185 14634 14625 0.294
5186 14634 14626 0.468
5187 14634 14627 0.681
5188 14634 14628 2.367
5189 14634 14629 1.524
5190 14634 14630 5.193
5191 14634 14631 4.26
5192 14634 14632 5.574
5193 14634 14633 0.867
5194 14634 14635 3.933
5195 14634 14636 2.397
5196 14634 14637 0.6
5197 14634 14638 0.558
5198 14634 14639 1.014
5199 14634 14640 0.249
5200 14634 14641 0.378
5201 14634 14642 0.405
5202 14634 14643 0.615
5203 14634 14644 1.164
5204 14634 14645 1.452
5205 14634 14646 1.578
5206 14634 14647 5.85
5207 14634 14648 3.237
5208 14634 14649 2.715
5209 14634 14650 3.381
5210 14634 14651 2.187
5211 14634 14652 0.336
5212 14634 14653 1.593
5213 14634 14654 1.029
5214 14634 14655 0.771
5215 14634 14656 0.645
5216 14634 14657 0.606
5217 14634 14658 0.702
5218 14634 14659 0.999
5219 14634 14660 1.992
5220 14634 14661 1.434
5221 14634 14662 0.993
5222 14634 14663 1.122
5223 14634 14664 0.753
5224 14634 14665 1.011
5225 14634 14666 1.323
5226 14634 14667 0.822
5227 14634 14668 2.133
5228 14634 14669 0.687
5229 14634 14670 1.191
5230 14634 14671 0.966
5231 14634 14672 1.146
5232 14634 14673 1.335
5233 14634 14674 0.945
5234 14634 14675 0.384
5235 14634 14676 1.029
5236 14634 14677 1.137
5237 14634 14678 0.906
5238 14635 14581 0.294
5239 14635 14582 0.126
5240 14635 14583 0.144
5241 14635 14584 0.186
5242 14635 14585 1.338
5243 14635 14586 1.368
5244 14635 14587 1.083
5245 14635 14588 0.285
5246 14635 14589 0.162
5247 14635 14590 1.755
5248 14635 14591 4.485
5249 14635 14592 0.273
5250 14635 14593 0.435
5251 14635 14594 1.584
5252 14635 14595 1.095
5253 14635 14596 0.717
5254 14635 14597 1.242
5255 14635 14598 1.11
5256 14635 14599 1.425
5257 14635 14600 3.099
5258 14635 14601 1.131
5259 14635 14602 0.045
5260 14635 14603 0.279
5261 14635 14604 0.108
5262 14635 14605 0.378
5263 14635 14606 1.311
5264 14635 14607 0.765
5265 14635 14608 0.333
5266 14635 14609 4.251
5267 14635 14610 1.53
5268 14635 14611 1.701
5269 14635 14612 0.789
5270 14635 14613 2.04
5271 14635 14614 2.937
5272 14635 14615 1.734
5273 14635 14616 1.422
5274 14635 14617 2.733
5275 14635 14618 0.711
5276 14635 14619 3.558
5277 14635 14620 2.34
5278 14635 14621 3.327
5279 14635 14622 6.054
5280 14635 14623 4.656
5281 14635 14624 1.182
5282 14635 14625 0.927
5283 14635 14626 1.977
5284 14635 14627 2.31
5285 14635 14628 7.989
5286 14635 14629 7.392
5287 14635 14630 16.941
5288 14635 14631 16.836
5289 14635 14632 16.416
5290 14635 14633 3.216
5291 14635 14634 5.124
5292 14635 14636 6.762
5293 14635 14637 1.878
5294 14635 14638 1.167
5295 14635 14639 3.027
5296 14635 14640 0.831
5297 14635 14641 0.681
5298 14635 14642 1.131
5299 14635 14643 2.559
5300 14635 14644 3.354
5301 14635 14645 5.022
5302 14635 14646 5.235
5303 14635 14647 14.394
5304 14635 14648 13.05
5305 14635 14649 11.964
5306 14635 14650 10.761
5307 14635 14651 0.267
5308 14635 14652 0.087
5309 14635 14653 3.3
5310 14635 14654 3.09
5311 14635 14655 1.59
5312 14635 14656 1.776
5313 14635 14657 1.662
5314 14635 14658 2.847
5315 14635 14659 1.962
5316 14635 14660 6.381
5317 14635 14661 3.198
5318 14635 14662 3.03
5319 14635 14663 2.994
5320 14635 14664 1.935
5321 14635 14665 4.179
5322 14635 14666 3.558
5323 14635 14667 2.67
5324 14635 14668 3.993
5325 14635 14669 2.676
5326 14635 14670 2.118
5327 14635 14671 2.7
5328 14635 14672 2.769
5329 14635 14673 5.043
5330 14635 14674 0.192
5331 14635 14675 0.165
5332 14635 14676 1.854
5333 14635 14677 1.092
5334 14635 14678 1.758
5335 14636 14581 0.099
5336 14636 14582 0.117
5337 14636 14583 0.09
5338 14636 14584 0.012
5339 14636 14585 0.312
5340 14636 14586 0.351
5341 14636 14587 0.357
5342 14636 14588 0.021
5343 14636 14589 0.111
5344 14636 14590 0.306
5345 14636 14591 1.275
5346 14636 14592 0.153
5347 14636 14593 0.219
5348 14636 14594 0.435
5349 14636 14595 0.297
5350 14636 14596 0.159
5351 14636 14597 0.387
5352 14636 14598 0.585
5353 14636 14599 1.908
5354 14636 14600 1.185
5355 14636 14601 2.247
5356 14636 14602 0.084
5357 14636 14603 0.798
5358 14636 14604 0.054
5359 14636 14605 0.039
5360 14636 14606 0.504
5361 14636 14607 0.732
5362 14636 14608 0.468
5363 14636 14609 1.242
5364 14636 14610 0.348
5365 14636 14611 0.507
5366 14636 14612 0.708
5367 14636 14613 0.489
5368 14636 14614 0.819
5369 14636 14615 1.242
5370 14636 14616 1.203
5371 14636 14617 0.753
5372 14636 14618 0.189
5373 14636 14619 1.152
5374 14636 14620 0.498
5375 14636 14621 1.02
5376 14636 14622 1.344
5377 14636 14623 1.41
5378 14636 14624 0.498
5379 14636 14625 0.312
5380 14636 14626 0.492
5381 14636 14627 0.729
5382 14636 14628 3.501
5383 14636 14629 2.376
5384 14636 14630 5.316
5385 14636 14631 5.289
5386 14636 14632 6.213
5387 14636 14633 1.251
5388 14636 14634 2.343
5389 14636 14635 5.19
5390 14636 14637 0.492
5391 14636 14638 0.498
5392 14636 14639 0.858
5393 14636 14640 0.225
5394 14636 14641 0.339
5395 14636 14642 0.363
5396 14636 14643 0.57
5397 14636 14644 1.113
5398 14636 14645 1.311
5399 14636 14646 1.341
5400 14636 14647 5.652
5401 14636 14648 4.371
5402 14636 14649 3.243
5403 14636 14650 3.246
5404 14636 14651 2.7
5405 14636 14652 0.426
5406 14636 14653 1.497
5407 14636 14654 0.972
5408 14636 14655 0.759
5409 14636 14656 0.681
5410 14636 14657 0.807
5411 14636 14658 1.041
5412 14636 14659 1.059
5413 14636 14660 2.196
5414 14636 14661 1.641
5415 14636 14662 1.2
5416 14636 14663 1.179
5417 14636 14664 0.816
5418 14636 14665 1.107
5419 14636 14666 1.521
5420 14636 14667 0.783
5421 14636 14668 2.238
5422 14636 14669 0.714
5423 14636 14670 1.338
5424 14636 14671 0.831
5425 14636 14672 1.038
5426 14636 14673 1.287
5427 14636 14674 0.846
5428 14636 14675 0.378
5429 14636 14676 0.978
5430 14636 14677 1.092
5431 14636 14678 0.891
5432 14637 14581 1.323
5433 14637 14582 1.23
5434 14637 14583 2.547
5435 14637 14584 1.605
5436 14637 14585 2.04
5437 14637 14586 1.617
5438 14637 14587 0.699
5439 14637 14588 0.669
5440 14637 14589 0.783
5441 14637 14590 1.566
5442 14637 14591 2.919
5443 14637 14592 0.942
5444 14637 14593 0.837
5445 14637 14594 1.431
5446 14637 14595 1.47
5447 14637 14596 0.582
5448 14637 14597 0.753
5449 14637 14598 2.133
5450 14637 14599 4.77
5451 14637 14600 2.289
5452 14637 14601 3.435
5453 14637 14602 1.704
5454 14637 14603 3.339
5455 14637 14604 3.75
5456 14637 14605 3.396
5457 14637 14606 2.763
5458 14637 14607 3.297
5459 14637 14608 1.299
5460 14637 14609 2.001
5461 14637 14610 0.9
5462 14637 14611 1.203
5463 14637 14612 1.338
5464 14637 14613 1.308
5465 14637 14614 1.554
5466 14637 14615 2.307
5467 14637 14616 1.644
5468 14637 14617 12.537
5469 14637 14618 3.051
5470 14637 14619 12.939
5471 14637 14620 10.887
5472 14637 14621 12.261
5473 14637 14622 14.658
5474 14637 14623 13.272
5475 14637 14624 3.618
5476 14637 14625 2.307
5477 14637 14626 4.011
5478 14637 14627 5.103
5479 14637 14628 1.008
5480 14637 14629 0.807
5481 14637 14630 1.404
5482 14637 14631 1.578
5483 14637 14632 1.683
5484 14637 14633 0.36
5485 14637 14634 0.75
5486 14637 14635 1.266
5487 14637 14636 0.636
5488 14637 14638 3.732
5489 14637 14639 8.724
5490 14637 14640 1.995
5491 14637 14641 2.103
5492 14637 14642 2.676
5493 14637 14643 5.256
5494 14637 14644 9.255
5495 14637 14645 0.495
5496 14637 14646 0.564
5497 14637 14647 2.097
5498 14637 14648 1.518
5499 14637 14649 1.239
5500 14637 14650 1.347
5501 14637 14651 0.321
5502 14637 14652 0.609
5503 14637 14653 2.853
5504 14637 14654 1.92
5505 14637 14655 1.182
5506 14637 14656 0.996
5507 14637 14657 0.969
5508 14637 14658 1.245
5509 14637 14659 1.173
5510 14637 14660 2.253
5511 14637 14661 1.059
5512 14637 14662 0.66
5513 14637 14663 0.888
5514 14637 14664 0.363
5515 14637 14665 0.432
5516 14637 14666 0.414
5517 14637 14667 0.672
5518 14637 14668 1.293
5519 14637 14669 0.297
5520 14637 14670 0.501
5521 14637 14671 1.257
5522 14637 14672 1.155
5523 14637 14673 1.143
5524 14637 14674 1.362
5525 14637 14675 0.504
5526 14637 14676 1.104
5527 14637 14677 0.834
5528 14637 14678 0.423
5529 14638 14581 0.774
5530 14638 14582 0.837
5531 14638 14583 1.464
5532 14638 14584 1.2
5533 14638 14585 1.653
5534 14638 14586 1.452
5535 14638 14587 0.633
5536 14638 14588 0.582
5537 14638 14589 0.468
5538 14638 14590 1.338
5539 14638 14591 2.388
5540 14638 14592 0.648
5541 14638 14593 0.591
5542 14638 14594 1.35
5543 14638 14595 1.17
5544 14638 14596 0.567
5545 14638 14597 0.729
5546 14638 14598 1.431
5547 14638 14599 2.871
5548 14638 14600 2.151
5549 14638 14601 2.718
5550 14638 14602 0.987
5551 14638 14603 1.914
5552 14638 14604 1.896
5553 14638 14605 1.896
5554 14638 14606 1.47
5555 14638 14607 1.986
5556 14638 14608 0.756
5557 14638 14609 1.611
5558 14638 14610 0.504
5559 14638 14611 0.966
5560 14638 14612 0.738
5561 14638 14613 0.978
5562 14638 14614 1.254
5563 14638 14615 1.623
5564 14638 14616 1.092
5565 14638 14617 9.588
5566 14638 14618 2.331
5567 14638 14619 8.79
5568 14638 14620 10.857
5569 14638 14621 9.642
5570 14638 14622 12.699
5571 14638 14623 10.428
5572 14638 14624 3.207
5573 14638 14625 1.713
5574 14638 14626 3.876
5575 14638 14627 4.05
5576 14638 14628 0.867
5577 14638 14629 0.732
5578 14638 14630 1.314
5579 14638 14631 1.464
5580 14638 14632 1.518
5581 14638 14633 0.309
5582 14638 14634 0.627
5583 14638 14635 0.858
5584 14638 14636 0.57
5585 14638 14637 3.906
5586 14638 14639 6.114
5587 14638 14640 1.173
5588 14638 14641 1.899
5589 14638 14642 1.752
5590 14638 14643 4.17
5591 14638 14644 5.838
5592 14638 14645 0.447
5593 14638 14646 0.528
5594 14638 14647 1.671
5595 14638 14648 1.281
5596 14638 14649 1.092
5597 14638 14650 1.014
5598 14638 14651 0.198
5599 14638 14652 0.408
5600 14638 14653 2.109
5601 14638 14654 1.764
5602 14638 14655 0.81
5603 14638 14656 0.888
5604 14638 14657 0.696
5605 14638 14658 1.215
5606 14638 14659 0.801
5607 14638 14660 2.058
5608 14638 14661 0.708
5609 14638 14662 0.591
5610 14638 14663 0.642
5611 14638 14664 0.279
5612 14638 14665 0.363
5613 14638 14666 0.312
5614 14638 14667 0.501
5615 14638 14668 0.876
5616 14638 14669 0.246
5617 14638 14670 0.324
5618 14638 14671 0.924
5619 14638 14672 0.921
5620 14638 14673 0.957
5621 14638 14674 0.726
5622 14638 14675 0.282
5623 14638 14676 0.762
5624 14638 14677 0.417
5625 14638 14678 0.252
5626 14639 14581 1.992
5627 14639 14582 1.905
5628 14639 14583 3.762
5629 14639 14584 2.643
5630 14639 14585 3.432
5631 14639 14586 3.249
5632 14639 14587 1.47
5633 14639 14588 1.209
5634 14639 14589 1.305
5635 14639 14590 2.646
5636 14639 14591 4.857
5637 14639 14592 1.419
5638 14639 14593 1.356
5639 14639 14594 2.88
5640 14639 14595 2.406
5641 14639 14596 1.311
5642 14639 14597 1.743
5643 14639 14598 3.09
5644 14639 14599 6.705
5645 14639 14600 5.376
5646 14639 14601 6.435
5647 14639 14602 2.319
5648 14639 14603 4.689
5649 14639 14604 4.395
5650 14639 14605 4.452
5651 14639 14606 3.507
5652 14639 14607 4.419
5653 14639 14608 1.764
5654 14639 14609 2.598
5655 14639 14610 1.272
5656 14639 14611 1.593
5657 14639 14612 1.77
5658 14639 14613 1.965
5659 14639 14614 2.355
5660 14639 14615 3.6
5661 14639 14616 2.451
5662 14639 14617 22.083
5663 14639 14618 3.945
5664 14639 14619 19.479
5665 14639 14620 22.839
5666 14639 14621 24.963
5667 14639 14622 23.532
5668 14639 14623 26.397
5669 14639 14624 6.657
5670 14639 14625 4.119
5671 14639 14626 7.731
5672 14639 14627 10.107
5673 14639 14628 1.836
5674 14639 14629 1.452
5675 14639 14630 2.73
5676 14639 14631 2.997
5677 14639 14632 3.3
5678 14639 14633 0.615
5679 14639 14634 1.293
5680 14639 14635 2.055
5681 14639 14636 1.119
5682 14639 14637 8.877
5683 14639 14638 5.934
5684 14639 14640 3.066
5685 14639 14641 4.803
5686 14639 14642 4.929
5687 14639 14643 8.151
5688 14639 14644 15.183
5689 14639 14645 1.053
5690 14639 14646 1.296
5691 14639 14647 4.023
5692 14639 14648 2.595
5693 14639 14649 2.22
5694 14639 14650 2.376
5695 14639 14651 0.435
5696 14639 14652 0.915
5697 14639 14653 4.797
5698 14639 14654 3.024
5699 14639 14655 1.815
5700 14639 14656 1.545
5701 14639 14657 1.536
5702 14639 14658 2.049
5703 14639 14659 1.716
5704 14639 14660 3.354
5705 14639 14661 1.482
5706 14639 14662 0.912
5707 14639 14663 1.17
5708 14639 14664 0.498
5709 14639 14665 0.591
5710 14639 14666 0.483
5711 14639 14667 0.861
5712 14639 14668 1.557
5713 14639 14669 0.396
5714 14639 14670 0.462
5715 14639 14671 1.785
5716 14639 14672 1.755
5717 14639 14673 1.671
5718 14639 14674 1.461
5719 14639 14675 0.57
5720 14639 14676 1.491
5721 14639 14677 0.732
5722 14639 14678 0.306
5723 14640 14581 0.306
5724 14640 14582 0.444
5725 14640 14583 0.783
5726 14640 14584 0.528
5727 14640 14585 0.537
5728 14640 14586 0.516
5729 14640 14587 0.291
5730 14640 14588 0.18
5731 14640 14589 0.216
5732 14640 14590 0.453
5733 14640 14591 1.02
5734 14640 14592 0.309
5735 14640 14593 0.243
5736 14640 14594 0.51
5737 14640 14595 0.375
5738 14640 14596 0.228
5739 14640 14597 0.3
5740 14640 14598 0.666
5741 14640 14599 1.605
5742 14640 14600 1.029
5743 14640 14601 1.557
5744 14640 14602 0.558
5745 14640 14603 1.134
5746 14640 14604 0.975
5747 14640 14605 0.897
5748 14640 14606 0.633
5749 14640 14607 1.053
5750 14640 14608 0.414
5751 14640 14609 0.654
5752 14640 14610 0.129
5753 14640 14611 0.384
5754 14640 14612 0.393
5755 14640 14613 0.336
5756 14640 14614 0.402
5757 14640 14615 0.828
5758 14640 14616 0.543
5759 14640 14617 3.699
5760 14640 14618 0.99
5761 14640 14619 3.105
5762 14640 14620 4.305
5763 14640 14621 3.879
5764 14640 14622 4.215
5765 14640 14623 4.134
5766 14640 14624 1.212
5767 14640 14625 0.645
5768 14640 14626 1.665
5769 14640 14627 1.662
5770 14640 14628 0.33
5771 14640 14629 0.228
5772 14640 14630 0.486
5773 14640 14631 0.489
5774 14640 14632 0.606
5775 14640 14633 0.111
5776 14640 14634 0.237
5777 14640 14635 0.6
5778 14640 14636 0.222
5779 14640 14637 1.866
5780 14640 14638 1.044
5781 14640 14639 2.817
5782 14640 14641 1.05
5783 14640 14642 0.741
5784 14640 14643 1.332
5785 14640 14644 1.92
5786 14640 14645 0.132
5787 14640 14646 0.183
5788 14640 14647 0.576
5789 14640 14648 0.459
5790 14640 14649 0.321
5791 14640 14650 0.309
5792 14640 14651 0.15
5793 14640 14652 0.27
