# id node_number1 node_number2 value
269576 12406 12395 3.709
269577 12406 12396 3.003
269578 12406 12397 1.905
269579 12406 12398 1.36
269580 12406 12399 8.898
269581 12406 12400 6.955
269582 12406 12401 9.038
269583 12406 12402 6.572
269584 12406 12403 12.638
269585 12406 12404 4.478
269586 12406 12405 3.473
269587 12406 12407 3.874
269588 12406 12408 5.122
269589 12406 12409 7.888
269590 12406 12410 13.421
269591 12406 12411 3.597
269592 12406 12412 2.769
269593 12406 12413 3.339
269594 12406 12414 4.571
269595 12406 12415 11.205
269596 12406 12416 2.766
269597 12406 12417 3.266
269598 12406 12418 2.504
269602 12406 12422 2.631
269603 12406 12423 2.672
269608 12406 12428 4.7
269609 12406 12429 1.519
269612 12406 12432 1.839
269613 12406 12433 1.548
269615 12406 12435 6.074
269616 12406 12436 5.453
269617 12406 12437 2.955
269618 12406 12438 2.394
269619 12406 12439 3.357
269620 12406 12440 2.97
269621 12406 12441 1.574
269622 12406 12442 4.002
269623 12406 12443 3.069
269625 12406 12445 2.43
269627 12406 12447 1.366
269628 12406 12448 1.887
269629 12406 12449 1.478
269630 12406 12450 1.092
269631 12406 12451 2.523
269632 12406 12452 1.244
269633 12406 12453 4.276
269634 12406 12454 1.902
269635 12406 12455 3.413
269637 12406 12457 3.022
269638 12406 12458 4.957
269639 12406 12459 2.32
269641 12406 12461 1.154
269645 12406 12465 2.113
269647 12406 12467 3.705
269648 12406 12468 1.443
269650 12406 12470 1.182
269651 12406 12471 1.89
269656 12406 12476 1.914
269658 12406 12478 1.327
269661 12406 12481 2.039
269665 12406 12485 1.518
269675 12406 12495 1.253
269723 12406 12543 1.009
269729 12406 12549 1.63
269732 12406 12552 2.123
269734 12406 12554 1.127
269762 12406 12582 1.022
269795 12406 12615 1.057
270186 12407 12125 1.307
270230 12407 12169 1.881
270242 12407 12181 1.173
270271 12407 12210 1.11
270273 12407 12212 1.494
270275 12407 12214 1.145
270276 12407 12215 1.094
270284 12407 12223 2.404
270348 12407 12287 1.052
270353 12407 12292 1.012
270374 12407 12313 1.052
270376 12407 12315 2.604
270377 12407 12316 2.443
270378 12407 12317 3.223
270380 12407 12319 1.218
270383 12407 12322 1.541
270386 12407 12325 1.383
270397 12407 12336 2.156
270410 12407 12349 1.219
270414 12407 12353 1.654
270433 12407 12372 1.121
270434 12407 12373 1.435
270435 12407 12374 1.079
270451 12407 12390 1.074
270453 12407 12392 1.116
270454 12407 12393 1.987
270455 12407 12394 1.692
270456 12407 12395 2.51
270457 12407 12396 2.012
270458 12407 12397 1.113
270460 12407 12399 5.949
270461 12407 12400 3.327
270462 12407 12401 6.071
270463 12407 12402 1.959
270464 12407 12403 5.464
270465 12407 12404 1.937
270466 12407 12405 2.655
270467 12407 12406 4.281
270468 12407 12408 2.744
270469 12407 12409 4.691
270470 12407 12410 7.5
270471 12407 12411 2.902
270472 12407 12412 1.079
270473 12407 12413 2.182
270474 12407 12414 2.135
270475 12407 12415 7.196
270476 12407 12416 2.099
270477 12407 12417 2.37
270478 12407 12418 2.017
270482 12407 12422 1.983
270483 12407 12423 2.007
270488 12407 12428 2.927
270489 12407 12429 1.436
270492 12407 12432 1.364
270493 12407 12433 1.39
270495 12407 12435 4.913
270496 12407 12436 3.273
270497 12407 12437 2.26
270498 12407 12438 1.632
270499 12407 12439 2.054
270500 12407 12440 2.327
270502 12407 12442 2.976
270503 12407 12443 1.907
270505 12407 12445 1.395
270508 12407 12448 1.211
270511 12407 12451 1.466
270512 12407 12452 1.025
270513 12407 12453 2.194
270514 12407 12454 1.501
270515 12407 12455 1.467
270517 12407 12457 1.337
270518 12407 12458 3.867
270519 12407 12459 1.051
270527 12407 12467 1.971
270528 12407 12468 1.048
270531 12407 12471 1.118
270541 12407 12481 1.142
270609 12407 12549 1.658
270612 12407 12552 1.473
271256 12408 12315 1.307
271257 12408 12316 1.527
271258 12408 12317 1.6
271276 12408 12335 2.688
271277 12408 12336 2.758
271278 12408 12337 1.38
271294 12408 12353 1.396
271295 12408 12354 1.057
271297 12408 12356 1.142
271334 12408 12393 1.362
271336 12408 12395 1.288
271337 12408 12396 1.102
271340 12408 12399 3.545
271341 12408 12400 3.189
271342 12408 12401 4.395
271343 12408 12402 3.098
271344 12408 12403 5.997
271345 12408 12404 1.766
271346 12408 12405 2.278
271347 12408 12406 5.292
271348 12408 12407 2.515
271349 12408 12409 2.246
271350 12408 12410 5.684
271351 12408 12411 1.179
271352 12408 12412 1.722
271353 12408 12413 1.411
271354 12408 12414 1.999
271355 12408 12415 5.212
271356 12408 12416 1.783
271357 12408 12417 3.402
271358 12408 12418 1.907
271359 12408 12419 1.025
271360 12408 12420 1.291
271362 12408 12422 2.529
271363 12408 12423 3.336
271365 12408 12425 1.092
271368 12408 12428 2.388
271369 12408 12429 1.452
271371 12408 12431 1.191
271372 12408 12432 1.533
271373 12408 12433 1.607
271375 12408 12435 4.609
271376 12408 12436 2.523
271377 12408 12437 2.627
271378 12408 12438 1.247
271379 12408 12439 2.032
271380 12408 12440 1.586
271382 12408 12442 2.297
271383 12408 12443 1.984
271385 12408 12445 1.878
271388 12408 12448 1.195
271393 12408 12453 1.085
271398 12408 12458 1.667
271407 12408 12467 1.238
271421 12408 12481 1.525
271424 12408 12484 1.096
271425 12408 12485 1.725
271492 12408 12552 1.057
272108 12409 12287 1.161
272113 12409 12292 1.17
272136 12409 12315 3.09
272137 12409 12316 2.655
272138 12409 12317 3.729
272140 12409 12319 1.044
272143 12409 12322 1.796
272144 12409 12323 1.026
272146 12409 12325 1.727
272156 12409 12335 4.347
272157 12409 12336 5.595
272158 12409 12337 2.296
272162 12409 12341 1.115
272165 12409 12344 1.151
272170 12409 12349 1.642
272172 12409 12351 1.037
272174 12409 12353 2.857
272175 12409 12354 1.287
272177 12409 12356 1.744
272185 12409 12364 1.151
272193 12409 12372 1.021
272194 12409 12373 1.043
272211 12409 12390 1.115
272213 12409 12392 1.019
272214 12409 12393 2.544
272215 12409 12394 1.934
272216 12409 12395 2.558
272217 12409 12396 2.243
272218 12409 12397 1.8
272219 12409 12398 1.079
272220 12409 12399 7.756
272221 12409 12400 4.776
272222 12409 12401 7.748
272223 12409 12402 3.44
272224 12409 12403 11.868
272225 12409 12404 2.081
272226 12409 12405 4.924
272227 12409 12406 8.329
272228 12409 12407 4.438
272229 12409 12408 2.337
272230 12409 12410 9.22
272231 12409 12411 3.461
272232 12409 12412 1.935
272233 12409 12413 2.883
272234 12409 12414 2.787
272235 12409 12415 9.949
272236 12409 12416 3.328
272237 12409 12417 5.529
272238 12409 12418 3.539
272239 12409 12419 1.401
272240 12409 12420 2.164
272241 12409 12421 1.294
272242 12409 12422 4.293
272243 12409 12423 5.126
272245 12409 12425 1.694
272248 12409 12428 4.264
272249 12409 12429 2.628
272251 12409 12431 2.045
272252 12409 12432 2.828
272253 12409 12433 2.782
272254 12409 12434 1.026
272255 12409 12435 7.986
272256 12409 12436 4.957
272257 12409 12437 4.396
272258 12409 12438 2.544
272259 12409 12439 3.037
272260 12409 12440 3.201
272261 12409 12441 1.095
272262 12409 12442 4.506
272263 12409 12443 3.021
272265 12409 12445 2.712
272267 12409 12447 1.243
272268 12409 12448 1.974
272273 12409 12453 1.709
272274 12409 12454 1.29
272275 12409 12455 1.207
272277 12409 12457 1.144
272278 12409 12458 3.508
272279 12409 12459 1.224
272287 12409 12467 1.905
272288 12409 12468 1.075
272291 12409 12471 1.273
272296 12409 12476 1.004
272301 12409 12481 2.152
272304 12409 12484 1.503
272305 12409 12485 2.434
272315 12409 12495 1.152
272369 12409 12549 1.884
272372 12409 12552 1.799
272435 12409 12615 1.011
272802 12410 12101 1.59
272811 12410 12110 1.065
272827 12410 12126 1.097
272843 12410 12142 1.2
272870 12410 12169 1.283
272948 12410 12247 1.221
272951 12410 12250 1.084
272954 12410 12253 1.2
272955 12410 12254 1.459
272971 12410 12270 1.142
272974 12410 12273 1.04
272976 12410 12275 1.411
272981 12410 12280 1.442
272988 12410 12287 1.799
272993 12410 12292 1.703
272998 12410 12297 1.1
273013 12410 12312 1.337
273014 12410 12313 1.349
273016 12410 12315 2.956
273017 12410 12316 3.807
273018 12410 12317 4.101
273019 12410 12318 1.283
273023 12410 12322 1.573
273026 12410 12325 1.326
273036 12410 12335 1.133
273037 12410 12336 4.489
273050 12410 12349 1.621
273051 12410 12350 1.167
273054 12410 12353 2.893
273055 12410 12354 1.706
273057 12410 12356 2.112
273063 12410 12362 1.566
273065 12410 12364 2.27
273071 12410 12370 1.135
273073 12410 12372 1.849
273074 12410 12373 1.438
273075 12410 12374 1.857
273085 12410 12384 1.07
273086 12410 12385 1.195
273087 12410 12386 1.507
273091 12410 12390 1.977
273092 12410 12391 1.355
273093 12410 12392 1.548
273094 12410 12393 4.367
273095 12410 12394 3.073
273096 12410 12395 3.772
273097 12410 12396 3.113
273098 12410 12397 2.675
273099 12410 12398 1.45
273100 12410 12399 10.234
273101 12410 12400 7.825
273102 12410 12401 10.629
273103 12410 12402 8.359
273104 12410 12403 15.594
273105 12410 12404 5.698
273106 12410 12405 6.675
273107 12410 12406 14.114
273108 12410 12407 6.99
273109 12410 12408 5.789
273110 12410 12409 9.019
273111 12410 12411 3.57
273112 12410 12412 3.569
273113 12410 12413 4.518
273114 12410 12414 5.182
273115 12410 12415 10.067
273116 12410 12416 4.904
273117 12410 12417 8.339
273118 12410 12418 5.446
273119 12410 12419 2.39
273120 12410 12420 2.811
273121 12410 12421 1.721
273122 12410 12422 6.926
273123 12410 12423 8.927
273124 12410 12424 1.2
273125 12410 12425 3.487
273128 12410 12428 5.726
273129 12410 12429 2.943
273131 12410 12431 2.06
273132 12410 12432 3.109
273133 12410 12433 3.722
273134 12410 12434 1.193
273135 12410 12435 10.972
273136 12410 12436 7.27
273137 12410 12437 6.367
273138 12410 12438 3.375
273139 12410 12439 5.909
273140 12410 12440 5.388
273141 12410 12441 2.933
273142 12410 12442 7.357
273143 12410 12443 5.995
273144 12410 12444 1.322
273145 12410 12445 5.913
273146 12410 12446 1.644
273147 12410 12447 3.48
273148 12410 12448 4.637
273149 12410 12449 1.152
273150 12410 12450 1.022
273151 12410 12451 2.443
273152 12410 12452 1.055
273153 12410 12453 5.009
273154 12410 12454 2.506
273155 12410 12455 3.773
273157 12410 12457 3.994
273158 12410 12458 7.152
273159 12410 12459 3.325
273161 12410 12461 1.206
273165 12410 12465 2.41
273167 12410 12467 6.406
273168 12410 12468 2.376
273170 12410 12470 2.402
273171 12410 12471 3.498
273172 12410 12472 1.868
273173 12410 12473 1.223
273175 12410 12475 1.773
273176 12410 12476 2.828
273177 12410 12477 2.211
273178 12410 12478 3.706
273179 12410 12479 1.67
273181 12410 12481 6.584
273182 12410 12482 2.83
273183 12410 12483 1.682
273184 12410 12484 4.213
273185 12410 12485 6.283
273188 12410 12488 1.186
273191 12410 12491 1.051
273193 12410 12493 1.426
273194 12410 12494 1.285
273195 12410 12495 1.866
273196 12410 12496 1.256
273197 12410 12497 1.204
273200 12410 12500 1.05
273203 12410 12503 1.457
273242 12410 12542 1.201
273243 12410 12543 1.52
273245 12410 12545 1.119
273246 12410 12546 1.138
273249 12410 12549 2.399
273250 12410 12550 1.171
273252 12410 12552 3.091
273254 12410 12554 1.578
273255 12410 12555 1.136
273257 12410 12557 1.296
273260 12410 12560 1.159
273282 12410 12582 1.377
273315 12410 12615 1.581
273896 12411 12315 1.235
273898 12411 12317 1.705
273916 12411 12335 2
273917 12411 12336 2.022
273918 12411 12337 1.287
273934 12411 12353 1.42
273974 12411 12393 1.341
273976 12411 12395 1.123
273980 12411 12399 4.356
273981 12411 12400 1.985
273982 12411 12401 4.869
273983 12411 12402 1.97
273984 12411 12403 6.229
273985 12411 12404 1.41
273986 12411 12405 2.912
273987 12411 12406 3.642
273988 12411 12407 2.863
273989 12411 12408 1.176
273990 12411 12409 3.626
273991 12411 12410 3.497
273993 12411 12413 2.1
273994 12411 12414 1.436
273995 12411 12415 5.495
273996 12411 12416 1.398
273997 12411 12417 3.63
273998 12411 12418 1.737
273999 12411 12419 1.375
274000 12411 12420 1.22
274001 12411 12421 1.036
274002 12411 12422 2.352
274003 12411 12423 4.305
274005 12411 12425 1.56
274008 12411 12428 1.854
274009 12411 12429 1.297
274011 12411 12431 1.135
274012 12411 12432 1.206
274013 12411 12433 1.608
274015 12411 12435 4.304
274016 12411 12436 2.112
274017 12411 12437 2.586
274018 12411 12438 1.349
274019 12411 12439 1.153
274020 12411 12440 2.115
274022 12411 12442 2.957
274023 12411 12443 1.556
274025 12411 12445 1.488
274028 12411 12448 1.778
274038 12411 12458 2.434
274047 12411 12467 1.93
274051 12411 12471 1.246
274058 12411 12478 1.091
274061 12411 12481 2.52
274064 12411 12484 1.303
274065 12411 12485 2.964
274129 12411 12549 1.219
274630 12412 12169 1.326
274777 12412 12316 1.379
274778 12412 12317 1.158
274854 12412 12393 1.127
274856 12412 12395 1.304
274860 12412 12399 2.664
274861 12412 12400 2.17
274862 12412 12401 2.029
274863 12412 12402 2.025
274864 12412 12403 2.948
274865 12412 12404 1.668
274866 12412 12405 1.307
274867 12412 12406 3.455
274868 12412 12407 1.136
274869 12412 12408 2.105
274870 12412 12409 2.133
274871 12412 12410 4.309
274872 12412 12411 1.072
274873 12412 12413 1.102
274874 12412 12414 1.72
274875 12412 12415 2.737
274876 12412 12416 1.192
274877 12412 12417 1.893
274878 12412 12418 1.269
274882 12412 12422 1.384
274883 12412 12423 2.096
274888 12412 12428 1.702
274895 12412 12435 2.081
274896 12412 12436 2.321
274899 12412 12439 1.716
274900 12412 12440 1.426
274902 12412 12442 1.816
274903 12412 12443 1.685
274905 12412 12445 1.637
274908 12412 12448 1.046
274913 12412 12453 1.324
274914 12412 12454 1.285
274917 12412 12457 1.05
274918 12412 12458 3.416
274927 12412 12467 2.73
274931 12412 12471 1.427
274941 12412 12481 2.074
274945 12412 12485 1.884
275012 12412 12552 1.145
275510 12413 12169 1.225
275734 12413 12393 1.136
275740 12413 12399 3.105
275741 12413 12400 1.241
275742 12413 12401 2.618
275743 12413 12402 1.475
275744 12413 12403 4.382
275746 12413 12405 2.139
275747 12413 12406 3.341
275748 12413 12407 2.014
275749 12413 12408 1.391
275750 12413 12409 2.816
275751 12413 12410 4.375
275752 12413 12411 1.952
275755 12413 12415 4.229
275756 12413 12416 1.043
275757 12413 12417 1.683
275758 12413 12418 1.171
275762 12413 12422 1.503
275763 12413 12423 1.947
275768 12413 12428 1.016
275775 12413 12435 2.125
275776 12413 12436 1.514
275777 12413 12437 1.317
275778 12413 12438 1.349
275779 12413 12439 1.133
275780 12413 12440 1.663
275782 12413 12442 2.343
275783 12413 12443 1.288
275785 12413 12445 1.268
275788 12413 12448 1.876
275793 12413 12453 1.799
275795 12413 12455 1.496
275797 12413 12457 1.655
275798 12413 12458 2.23
275805 12413 12465 1.186
275807 12413 12467 2.721
275811 12413 12471 1.275
275815 12413 12475 1.099
275816 12413 12476 1.19
275817 12413 12477 1.004
275818 12413 12478 2.121
275819 12413 12479 1.102
275821 12413 12481 2.54
275822 12413 12482 1.06
275824 12413 12484 1.133
275825 12413 12485 2.144
275828 12413 12488 5.286
275861 12413 12521 2.258
275862 12413 12522 1.324
275863 12413 12523 1.287
275864 12413 12524 2.254
275865 12413 12525 6.63
275870 12413 12530 2.246
275878 12413 12538 1.145
275879 12413 12539 6.05
275880 12413 12540 1.992
275881 12413 12541 4.154
276390 12414 12169 1.315
276614 12414 12393 1.29
276616 12414 12395 1.017
276620 12414 12399 2.89
276621 12414 12400 1.958
276622 12414 12401 2.6
276623 12414 12402 2.349
276624 12414 12403 4.376
276625 12414 12404 1.494
276626 12414 12405 1.935
276627 12414 12406 4.723
276628 12414 12407 1.938
276629 12414 12408 1.997
276630 12414 12409 2.651
276631 12414 12410 5.084
276632 12414 12411 1.424
276633 12414 12412 1.406
276635 12414 12415 3.275
276636 12414 12416 1.151
276637 12414 12417 1.798
276638 12414 12418 1.27
276642 12414 12422 1.579
276643 12414 12423 1.901
276648 12414 12428 1.462
276655 12414 12435 2.016
276656 12414 12436 2.146
276657 12414 12437 1.181
276658 12414 12438 1.116
276659 12414 12439 1.579
276660 12414 12440 1.597
276662 12414 12442 2.04
276663 12414 12443 1.637
276665 12414 12445 1.67
276667 12414 12447 1.111
276668 12414 12448 1.538
276673 12414 12453 1.603
276674 12414 12454 1.15
276675 12414 12455 1.346
276677 12414 12457 1.36
276678 12414 12458 3.022
276685 12414 12465 1.156
276687 12414 12467 2.685
276691 12414 12471 1.272
276696 12414 12476 1.177
276698 12414 12478 1.786
276701 12414 12481 2.405
276704 12414 12484 1.044
276705 12414 12485 1.923
276708 12414 12488 3.197
276741 12414 12521 1.931
276742 12414 12522 1.033
276743 12414 12523 1.027
276744 12414 12524 2.823
276745 12414 12525 4.113
276750 12414 12530 2.631
276758 12414 12538 1.186
276759 12414 12539 4.151
276761 12414 12541 2.219
277202 12415 12101 1.504
277270 12415 12169 1.502
277348 12415 12247 1.14
277355 12415 12254 1.278
277374 12415 12273 1.001
277376 12415 12275 1.137
277381 12415 12280 1.381
277388 12415 12287 1.402
277393 12415 12292 1.481
277416 12415 12315 2.207
277417 12415 12316 2.286
277418 12415 12317 3.531
277437 12415 12336 2.844
277450 12415 12349 1.521
277454 12415 12353 3.036
277462 12415 12361 1.039
277463 12415 12362 1.108
277465 12415 12364 1.596
277466 12415 12365 1.108
277473 12415 12372 1.18
277474 12415 12373 1.258
277475 12415 12374 1.185
277487 12415 12386 1.39
277491 12415 12390 1.772
277492 12415 12391 1.066
277493 12415 12392 1.247
277494 12415 12393 3.513
277495 12415 12394 2.549
277496 12415 12395 2.825
277497 12415 12396 2.461
277498 12415 12397 2.038
277499 12415 12398 1.121
277500 12415 12399 9.622
277501 12415 12400 5.09
277502 12415 12401 9.991
277503 12415 12402 5.421
277504 12415 12403 14.617
277505 12415 12404 3.799
277506 12415 12405 6.528
277507 12415 12406 11.421
277508 12415 12407 6.552
277509 12415 12408 5.232
277510 12415 12409 9.553
277511 12415 12410 9.927
277512 12415 12411 5.025
277513 12415 12412 2.41
277514 12415 12413 4.152
277515 12415 12414 3.323
277516 12415 12416 4.218
277517 12415 12417 7.324
277518 12415 12418 4.807
277519 12415 12419 2.337
277520 12415 12420 2.543
277521 12415 12421 1.587
277522 12415 12422 6.346
277523 12415 12423 8.181
277524 12415 12424 1.148
277525 12415 12425 3.508
277528 12415 12428 5.093
277529 12415 12429 1.913
277531 12415 12431 1.4
277532 12415 12432 2.671
277533 12415 12433 2.585
277534 12415 12434 1.243
277535 12415 12435 7.838
277536 12415 12436 7.312
277537 12415 12437 4.603
277538 12415 12438 3.154
277539 12415 12439 4.36
277540 12415 12440 5.384
277541 12415 12441 2.173
277542 12415 12442 7.68
277543 12415 12443 4.734
277544 12415 12444 1.875
277545 12415 12445 4.724
277546 12415 12446 2.145
277547 12415 12447 2.933
277548 12415 12448 5.226
277551 12415 12451 2.028
277553 12415 12453 4.388
277554 12415 12454 2.309
277555 12415 12455 3.479
277557 12415 12457 3.868
277558 12415 12458 6.532
277559 12415 12459 3.09
277561 12415 12461 1.163
277565 12415 12465 2.632
277567 12415 12467 5.856
277568 12415 12468 2.23
277570 12415 12470 2.589
277571 12415 12471 3.066
277572 12415 12472 2.071
277573 12415 12473 1.292
277575 12415 12475 2.076
277576 12415 12476 3.1
277577 12415 12477 2.361
277578 12415 12478 4.827
277579 12415 12479 2.305
277581 12415 12481 6.562
277582 12415 12482 3.072
277583 12415 12483 1.913
277584 12415 12484 4.371
277585 12415 12485 6.283
277588 12415 12488 6.104
277593 12415 12493 1.113
277594 12415 12494 1.095
277595 12415 12495 1.494
277596 12415 12496 1.064
277603 12415 12503 1.174
277630 12415 12530 2.646
277639 12415 12539 6.295
277641 12415 12541 1.512
277642 12415 12542 1.023
277643 12415 12543 1.21
277645 12415 12545 1.109
277649 12415 12549 2.325
277652 12415 12552 2.368
277654 12415 12554 1.226
277655 12415 12555 1.097
277657 12415 12557 1.228
277682 12415 12582 1.072
277715 12415 12615 1.276
278278 12416 12297 2.424
278292 12416 12311 3.801
278293 12416 12312 5.351
278294 12416 12313 3.843
278295 12416 12314 2.232
278296 12416 12315 4.205
278297 12416 12316 2.224
278298 12416 12317 5.656
278302 12416 12321 1.16
278303 12416 12322 1.442
278304 12416 12323 1.195
278306 12416 12325 2.349
278311 12416 12330 1.277
278317 12416 12336 1.814
278325 12416 12344 2.328
278331 12416 12350 1.056
278334 12416 12353 1.942
278335 12416 12354 1.93
278337 12416 12356 2.698
278353 12416 12372 5.279
278354 12416 12373 1.383
278355 12416 12374 6.459
278371 12416 12390 1.198
278374 12416 12393 3.13
278375 12416 12394 1.712
278376 12416 12395 2.403
278377 12416 12396 2.058
278378 12416 12397 2.056
278379 12416 12398 1.095
278380 12416 12399 2.648
278381 12416 12400 1.86
278382 12416 12401 4.46
278383 12416 12402 1.864
278384 12416 12403 4.921
278385 12416 12404 1.483
278386 12416 12405 2.086
278387 12416 12406 3.323
278388 12416 12407 2.246
278389 12416 12408 2.011
278390 12416 12409 4.145
278391 12416 12410 5.263
278392 12416 12411 2.387
278394 12416 12413 1.689
278395 12416 12414 1.375
278396 12416 12415 5.978
278397 12416 12417 9.131
278398 12416 12418 6.425
278399 12416 12419 4.953
278400 12416 12420 7.237
278401 12416 12421 3.999
278402 12416 12422 11.3
278403 12416 12423 10.921
278404 12416 12424 3.42
278405 12416 12425 3.753
278408 12416 12428 2.068
278411 12416 12431 1.003
278412 12416 12432 1.742
278413 12416 12433 1.189
278415 12416 12435 2.745
278416 12416 12436 2.089
278417 12416 12437 1.502
278418 12416 12438 1.517
278419 12416 12439 1.008
278420 12416 12440 1.789
278422 12416 12442 2.699
278423 12416 12443 1.398
278425 12416 12445 1.558
278426 12416 12446 1.006
278428 12416 12448 1.671
278433 12416 12453 2.578
278434 12416 12454 1.126
278435 12416 12455 1.778
278437 12416 12457 2.224
278438 12416 12458 3.817
278439 12416 12459 3.514
278445 12416 12465 1.937
278447 12416 12467 1.269
278448 12416 12468 1.719
278450 12416 12470 1.282
278452 12416 12472 1.218
278456 12416 12476 1.558
278461 12416 12481 1.178
278462 12416 12482 1.08
278464 12416 12484 2.617
278465 12416 12485 1.761
278529 12416 12549 1.427
279029 12417 12168 1.002
279071 12417 12210 1.202
279148 12417 12287 1.044
279176 12417 12315 2.062
279177 12417 12316 1.658
279178 12417 12317 3.101
279186 12417 12325 1
279196 12417 12335 2.574
279197 12417 12336 4.395
279198 12417 12337 1.605
279199 12417 12338 2.888
279200 12417 12339 1.068
279202 12417 12341 2.959
279204 12417 12343 2.248
279205 12417 12344 3.137
279210 12417 12349 1.294
279212 12417 12351 1.034
279214 12417 12353 3.697
279215 12417 12354 2.222
279216 12417 12355 1.889
279217 12417 12356 2.667
279223 12417 12362 1.108
279225 12417 12364 1.623
279242 12417 12381 1.17
279254 12417 12393 2.643
279255 12417 12394 1.272
279257 12417 12396 1.2
279258 12417 12397 1.671
279260 12417 12399 1.472
279261 12417 12400 2.376
279262 12417 12401 4.986
279263 12417 12402 2.559
279264 12417 12403 3.998
279265 12417 12404 2.589
279266 12417 12405 1.555
279267 12417 12406 4.044
279268 12417 12407 1.984
279269 12417 12408 4
279270 12417 12409 5.291
279271 12417 12410 9.391
279272 12417 12411 3.151
279273 12417 12412 1.593
279274 12417 12413 1.741
279275 12417 12414 2.177
279276 12417 12415 7.724
279277 12417 12416 12.438
279278 12417 12418 12.986
279279 12417 12419 18.59
279280 12417 12420 14.876
279281 12417 12421 14.295
279282 12417 12422 18.517
279283 12417 12423 29.428
279284 12417 12424 9.715
279285 12417 12425 11.017
279287 12417 12427 1.817
279288 12417 12428 3.138
279289 12417 12429 1.9
279290 12417 12430 2.579
279291 12417 12431 2.777
279292 12417 12432 3.585
279293 12417 12433 2.763
279294 12417 12434 2.211
279295 12417 12435 5.597
279296 12417 12436 5.286
279297 12417 12437 3.817
279298 12417 12438 1.903
279299 12417 12439 3.558
279300 12417 12440 2.313
279301 12417 12441 1.081
279302 12417 12442 3.922
279303 12417 12443 4.043
279305 12417 12445 4.772
279306 12417 12446 1.681
279307 12417 12447 2.262
279308 12417 12448 2.417
279318 12417 12458 3.451
279319 12417 12459 2.808
279328 12417 12468 1.677
279331 12417 12471 1.241
279332 12417 12472 1.075
279336 12417 12476 1.877
279337 12417 12477 1.472
279338 12417 12478 1.262
279341 12417 12481 2.615
279342 12417 12482 2.551
279343 12417 12483 2.13
279344 12417 12484 7.547
279345 12417 12485 5.066
279385 12417 12525 1.012
279403 12417 12543 1.068
279405 12417 12545 1.261
279406 12417 12546 1.204
279409 12417 12549 2.721
279412 12417 12552 1.71
280053 12418 12312 1.354
280056 12418 12315 2.489
280057 12418 12316 1.329
280058 12418 12317 3.618
280066 12418 12325 1.184
280077 12418 12336 1.712
280085 12418 12344 2.237
280094 12418 12353 1.782
280095 12418 12354 1.909
280097 12418 12356 2.681
280134 12418 12393 2.495
280135 12418 12394 1.214
280136 12418 12395 1.398
280137 12418 12396 1.389
280138 12418 12397 1.385
280140 12418 12399 1.696
280141 12418 12400 1.451
280142 12418 12401 3.952
280143 12418 12402 1.656
280144 12418 12403 3.983
280145 12418 12404 1.323
280146 12418 12405 1.569
280147 12418 12406 2.712
280148 12418 12407 1.945
280149 12418 12408 1.937
280150 12418 12409 3.919
280151 12418 12410 5.274
280152 12418 12411 2.725
280154 12418 12413 1.705
280155 12418 12414 1.369
280156 12418 12415 6.032
280157 12418 12416 6.185
280158 12418 12417 9.406
280159 12418 12419 7.817
280160 12418 12420 9.425
280161 12418 12421 6.146
280162 12418 12422 10.149
280163 12418 12423 15.187
280164 12418 12424 5.25
280165 12418 12425 5.493
280168 12418 12428 2.01
280170 12418 12430 1.055
280171 12418 12431 1.114
280172 12418 12432 1.881
280173 12418 12433 1.328
280174 12418 12434 1.229
280175 12418 12435 2.914
280176 12418 12436 3.287
280177 12418 12437 2.135
280178 12418 12438 1.774
280179 12418 12439 1.303
280180 12418 12440 2.036
280182 12418 12442 3.143
280183 12418 12443 1.462
280185 12418 12445 1.862
280186 12418 12446 1.387
280187 12418 12447 1.088
280188 12418 12448 2.207
280193 12418 12453 1.524
280197 12418 12457 1.741
280198 12418 12458 3.214
280199 12418 12459 3.709
280205 12418 12465 1.953
280207 12418 12467 1.256
280208 12418 12468 1.618
280210 12418 12470 1.305
280212 12418 12472 1.429
280216 12418 12476 2.169
280217 12418 12477 1.321
280218 12418 12478 1.352
280221 12418 12481 1.638
280222 12418 12482 1.838
280224 12418 12484 4.03
280225 12418 12485 2.448
280228 12418 12488 2.27
280289 12418 12549 1.427
280776 12419 12155 1.031
280789 12419 12168 1.046
280831 12419 12210 1.374
280860 12419 12239 1.082
280919 12419 12298 1.108
280956 12419 12335 1.375
280957 12419 12336 1.404
280959 12419 12338 2.284
280985 12419 12364 1.383
281002 12419 12381 1.335
281030 12419 12409 1.066
281031 12419 12410 2.16
281036 12419 12415 1.938
281037 12419 12416 6.445
281038 12419 12417 17.106
281039 12419 12418 10.275
281040 12419 12420 15.281
281041 12419 12421 11.267
281042 12419 12422 18.775
281043 12419 12423 23.342
281044 12419 12424 7.391
281045 12419 12425 9.695
281047 12419 12427 2.644
281050 12419 12430 1.916
281051 12419 12431 1.403
281052 12419 12432 1.508
281053 12419 12433 1.418
281054 12419 12434 1.754
281055 12419 12435 1.891
281056 12419 12436 2.116
281057 12419 12437 2.345
281059 12419 12439 1.631
281062 12419 12442 1.898
281063 12419 12443 2.236
281065 12419 12445 3.033
281066 12419 12446 1.217
281067 12419 12447 1.422
281068 12419 12448 1.41
281098 12419 12478 1.617
281100 12419 12480 1.619
281101 12419 12481 1.598
281102 12419 12482 2.24
281103 12419 12483 2.02
